"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","note"
"boumtru01","2001","1","POR","NBA","33","0","245","39","21","34","55","4","3","16","14","38","32","13","25","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bowdlca01","2001","1","ATL","NBA","52","0","584","162","38","72","110","11","18","15","11","64","174","61","47","39","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bowenbr01","2001","1","SAS","NBA","59","0","1700","412","42","120","162","88","62","25","66","116","398","155","96","46","148","56","10","0","345","68","9","24","33","14","11","7","7","28","61","25","14","7","25","11",
"bowenry01","2001","1","DEN","NBA","75","0","1686","364","134","165","299","52","75","41","41","171","307","147","92","69","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bowmair01","2001","1","PHI","NBA","3","0","29","10","0","1","1","1","2","0","0","3","7","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"boykiea01","2001","1","LAC","NBA","68","0","761","280","27","27","54","145","20","2","44","44","275","110","61","47","42","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bradlmi01","2001","1","TOR","NBA","26","0","117","30","7","17","24","3","0","6","6","10","25","13","8","4","2","0","1","0","3","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0",
"bradlsh01","2001","1","DAL","NBA","53","0","757","215","53","123","176","20","28","64","25","128","163","78","64","59","1","0","7","0","25","6","1","4","5","0","0","1","1","9","6","3","0","0","0","0",
"brandel01","2001","1","LAC","NBA","80","0","3021","1453","396","529","925","191","80","163","173","254","1010","532","524","389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brandte01","2001","1","MIN","NBA","32","0","962","397","17","76","93","264","52","6","43","49","365","155","84","83","23","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"breweja01","2001","1","IND","NBA","13","0","43","4","2","6","8","9","2","0","3","3","5","2","0","0","1","0","2","0","6","1","2","2","4","1","0","0","1","3","2","0","2","1","0","0",
"brezepr01","2001","1","IND","NBA","22","0","160","43","16","12","28","6","0","7","6","28","29","14","25","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownch01","2001","1","SAC","NBA","18","0","92","21","10","23","33","6","2","4","5","12","27","10","2","1","0","0","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0",
"brownda02","2001","1","PHI","NBA","17","0","66","23","2","2","4","2","1","1","9","11","21","8","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownde01","2001","1","ORL","NBA","7","0","65","7","0","9","9","2","3","1","4","4","20","3","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"browner01","2001","1","MIA","NBA","3","0","21","3","1","5","6","0","0","1","3","4","6","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownke01","2001","1","BOS","NBA","29","0","245","63","11","39","50","15","18","7","7","18","70","23","20","12","27","5","2","0","3","5","0","0","0","0","0","1","0","0","2","2","0","0","1","1",
"brownkw01","2001","1","WAS","NBA","57","0","818","258","63","135","198","43","16","26","43","105","243","94","99","70","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownpj01","2001","1","CHH","NBA","80","0","2563","669","273","513","786","107","59","78","85","222","527","250","197","169","0","0","9","0","331","92","29","57","86","14","6","12","18","37","75","32","37","28","0","0",
"brownra02","2001","1","BOS","NBA","1","0","6","0","0","0","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownti01","2001","1","HOU","NBA","40","0","403","123","12","30","42","70","19","3","40","26","115","49","28","21","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brunsri01","2001","1","POR","NBA","59","0","520","125","23","45","68","114","25","2","47","51","113","45","41","29","11","6","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bryanko01","2001","1","LAL","NBA","80","0","3063","2019","112","329","441","438","118","35","223","228","1597","749","589","488","132","33","19","0","833","506","28","83","111","87","27","17","54","65","431","187","145","110","58","22",
"bryanma01","2001","1","SAS","NBA","30","0","206","56","25","19","44","10","7","2","6","38","55","25","8","6","0","0","9","0","91","21","8","4","12","1","1","2","1","14","20","9","6","3","0","0",
"buckngr01","2001","1","DAL","NBA","44","0","885","253","67","106","173","48","31","19","27","124","198","104","58","40","16","5","7","0","105","27","13","13","26","4","3","1","3","15","25","12","4","3","1","0",
"buechju01","2001","1","PHO","NBA","6","0","54","6","2","6","8","3","1","0","1","7","6","2","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"buechju01","2001","2","ORL","NBA","60","0","630","105","27","81","108","29","20","8","14","46","112","42","4","2","54","19","2","0","10","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0",
"buforro01","2001","1","MEM","NBA","63","0","1769","591","52","220","272","71","42","12","63","110","593","258","80","58","70","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bullama01","2001","1","CHH","NBA","31","0","350","105","10","37","47","16","2","2","12","29","115","39","12","11","57","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"butlemi02","2001","1","POR","NBA","11","0","90","29","6","8","14","5","0","1","5","10","23","10","12","8","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"caffeja01","2001","1","MIL","NBA","23","0","283","99","24","26","50","12","4","5","19","39","72","36","43","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cambyma01","2001","1","NYK","NBA","29","0","1007","322","89","233","322","33","34","50","42","107","290","130","99","62","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"campbel01","2001","1","CHH","NBA","77","0","2155","1074","133","397","530","102","60","137","138","264","794","384","384","306","2","0","9","0","254","122","14","46","60","16","6","23","17","34","110","49","34","24","1","0",
"cardibr01","2001","1","DET","NBA","8","0","43","17","2","4","6","2","1","0","0","5","13","6","2","2","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cartean01","2001","1","MIA","NBA","46","0","1050","198","19","98","117","214","50","3","72","85","260","89","36","19","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cartevi01","2001","1","TOR","NBA","60","0","2385","1484","138","175","313","239","94","43","154","191","1307","559","307","245","313","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cassesa01","2001","1","MIL","NBA","74","0","2604","1461","54","258","312","493","90","12","177","208","1197","554","328","282","204","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"catoke01","2001","1","HOU","NBA","75","0","1915","493","176","349","525","29","40","95","53","208","326","190","194","113","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"chandty01","2001","1","CHI","NBA","71","0","1389","436","114","229","343","54","28","93","99","179","304","151","222","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cheanca01","2001","1","DEN","NBA","68","0","1631","494","57","183","240","110","34","21","70","156","466","224","67","46","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"childch01","2001","1","TOR","NBA","69","0","1576","285","18","136","154","351","56","5","123","177","296","97","71","58","120","33","5","0","163","59","2","17","19","37","4","0","20","15","54","21","10","9","17","8",
"chrisdo01","2001","1","SAC","NBA","81","0","2798","972","74","300","374","340","160","25","164","209","735","338","242","206","256","90","16","0","644","177","19","73","92","79","33","9","44","64","132","54","65","52","64","17",
"clarkke01","2001","1","TOR","NBA","81","0","2185","915","182","421","603","88","58","122","140","258","775","380","230","155","5","0","5","0","174","67","14","26","40","8","2","8","14","19","48","26","16","15","0","0",
"claxtsp01","2001","1","PHI","NBA","67","0","1528","480","46","114","160","198","95","6","95","145","452","181","136","114","33","4","5","0","49","12","1","0","1","14","5","0","3","8","12","4","6","4","1","0",
"cleavma01","2001","1","SAC","NBA","32","0","153","70","1","7","8","25","7","0","27","9","68","30","9","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"colemde01","2001","1","PHI","NBA","58","0","2080","875","167","342","509","98","42","51","119","158","735","331","227","185","83","28","5","0","191","64","15","31","46","10","1","7","5","10","42","22","20","16","13","4",
"colesbi01","2001","1","CLE","NBA","47","0","693","149","12","43","55","107","13","4","31","59","146","56","37","33","20","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"collija02","2001","1","HOU","NBA","25","0","365","106","31","51","82","9","6","4","13","40","95","41","32","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"collija03","2001","1","UTA","NBA","70","0","1441","450","138","158","296","58","29","22","56","234","343","158","181","134","1","0","4","0","47","22","4","3","7","0","0","0","4","11","18","10","2","2","0","0",
"collija04","2001","1","NJN","NBA","77","0","1407","350","132","169","301","81","29","47","72","173","278","117","164","115","2","1","17","0","227","49","24","17","41","7","5","6","12","48","33","12","38","25","0","0",
"crawfch01","2001","1","ATL","NBA","7","0","131","53","9","16","25","5","2","5","10","21","45","21","15","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"crawfja01","2001","1","CHI","NBA","23","0","481","214","5","29","34","55","18","5","32","18","187","89","13","10","58","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"crispjo01","2001","1","LAL","NBA","6","0","27","10","0","1","1","2","1","0","1","2","12","3","5","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"crispjo01","2001","2","PHO","NBA","15","0","129","69","2","8","10","24","4","0","9","8","56","23","8","8","35","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"croshau01","2001","1","IND","NBA","76","0","1286","516","74","220","294","77","26","29","67","106","448","185","114","97","145","49","4","0","59","24","4","10","14","2","1","1","6","7","20","8","8","6","6","2",
"crottjo01","2001","1","UTA","NBA","41","0","802","284","16","59","75","141","19","1","51","77","208","98","66","57","69","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cummivo01","2001","1","PHI","NBA","58","0","501","192","14","38","52","60","18","5","36","53","187","78","32","24","46","12","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"curryde01","2001","1","TOR","NBA","56","0","886","360","23","58","81","61","22","6","41","50","347","141","37","33","131","45","4","0","59","28","0","5","5","4","5","2","3","4","25","10","4","4","5","4",
"curryed01","2001","1","CHI","NBA","72","0","1150","483","111","161","272","25","16","53","69","173","377","189","160","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"currymi01","2001","1","DET","NBA","82","0","1912","329","15","153","168","127","47","10","60","207","276","125","91","72","26","7","10","0","221","57","1","13","14","12","4","0","5","32","39","22","11","8","13","5",
"dalemsa01","2001","1","PHI","NBA","34","0","178","51","25","43","68","5","6","13","14","30","50","22","18","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"dampier01","2001","1","GSW","NBA","73","0","1740","554","167","220","387","87","17","167","156","235","480","209","211","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"daniean01","2001","1","SAS","NBA","82","0","2175","753","23","153","176","228","48","12","70","104","612","269","210","158","196","57","10","0","224","95","3","24","27","15","7","3","5","13","77","35","22","19","16","6",
"davisan01","2001","1","TOR","NBA","77","0","2977","1113","254","486","740","155","54","83","159","225","963","410","358","293","1","0","5","0","202","85","16","37","53","7","2","5","10","17","75","34","28","17","0","0",
"davisba01","2001","1","CHH","NBA","82","0","3319","1484","93","256","349","698","172","47","246","241","1341","559","338","196","478","170","9","0","401","203","16","47","63","71","32","5","27","36","188","71","67","40","62","21",
"davisda01","2001","1","POR","NBA","78","0","2447","742","262","426","688","96","62","83","62","193","580","296","212","150","0","0","3","0","70","7","6","14","20","4","4","3","2","16","11","3","2","1","0","0",
"davisem01","2001","1","ATL","NBA","28","0","775","185","19","55","74","68","27","5","52","68","198","70","18","16","85","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davishu01","2001","1","WAS","NBA","51","0","1231","365","7","70","77","107","28","3","44","58","326","146","21","16","126","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davisri01","2001","1","CLE","NBA","82","0","1954","959","63","180","243","178","69","23","148","145","781","376","248","196","35","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"declean01","2001","1","ORL","NBA","61","0","633","162","74","89","163","22","23","24","34","130","149","67","50","28","0","0","2","0","9","0","0","0","0","0","0","0","1","3","0","0","2","0","0","0",
"delkto01","2001","1","PHO","NBA","41","0","877","435","38","86","124","81","31","4","40","60","416","166","67","56","147","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"delkto01","2001","2","BOS","NBA","22","0","570","162","20","59","79","51","22","6","19","38","172","60","30","22","67","20","14","0","227","66","8","26","34","16","8","5","15","13","65","23","12","7","33","13",
"delnevi01","2001","1","PHO","NBA","2","0","6","2","0","0","0","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
